CATEGORY,SUBCATEGORY,AGE,TIMEALLOWED,REGION,QUESTION,ANSWER1,ANSWER2,ANSWER3,ANSWER4,HINT,CORRECTANSWER,IMAGEURL,VIDEOURL,SOUNDURL,FILETYPE,questionMasterId ,status,creditBy,questionActiveStatus,questionState
"TV, FILM AND BOOKS",NONE,JUNIOR,30,United Kingdom,"In 'Jack and The Beanstalk', how many magic beans did Jack trade for the family cow?",10,15,20,5,(NULL),D,BhJmO1619521400047.jpg,,,1,54502,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,United Kingdom,Who gets Grandma out of the wolf's stomach in 'Little Red Riding Hood'?,Grandpa,Little Red Riding Hood,The police,The woodcutter,(NULL),D,B8eCs1619521782236.jpg,,,1,54506,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,United Kingdom,How many days did the Miller's daughter have to come up with Rumpelstiltskin's name?,3,2,1,4,(NULL),A,TewMx1619521925279.jpg,,,1,54510,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,United Kingdom,Who wrote 'Alice's Adventures in Wonderland'?,Julia Donaldson,Lewis Carroll,Frances Hodgson Burnett,Edith Nesbitt,(NULL),B,um7z71619522178962.jpg,,,1,54514,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,United Kingdom,"In 'The Ugly Duckling', what kind of an egg was he thought to be?",A turkey,An ostrich,A chicken,A goose,,D,v4hF81619522319289.jpg,,,1,54518,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,United Kingdom,What did the fairy godmother turn into a coach for Cinderella?,A pumpkin,An orange,An apple,A melon,(NULL),A,Y9GZq1619522619014.jpg,,,1,54522,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,United Kingdom,What is the little girl in 'The Cat in the Hat' called?,Sally,Katherine,Hannah,Alice,(NULL),A,ruodG1619522740405.jpg,,,1,54526,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,United Kingdom,What kind of animal is the Jungle Book's Baloo?,A tiger,A panther,A snake,A bear,(NULL),D,UW1rQ1619523217296.jpg,,,1,54530,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,United Kingdom,Who is the author of the Harry Potter series?,C.S. Lewis,Jaqueline Wilson,J K Rowling,Malorie Blackman,(NULL),C,GE8w31619523549889.jpg,,,1,54534,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,United Kingdom,What was Thumbelina's favourite gift given to her by the Lords and Ladies?,Beauty,Song,Money,Wings,(NULL),D,xhpuo1619523734635.jpg,,,1,54538,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,United Kingdom,The story of Charlie and the Chocolate Factory is a 1964 children's book by which author?,Roald Dahl,Enid Blyton,Shel Silverstein,Dr. Seuss,(NULL),A,IBwdc1619524021777.jpg,,,1,54542,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,United Kingdom,What was the name of the fairy in 'Peter Pan'?,Tinker Bell,Tailor Bell,Glitter Bell,Mini Bell,(NULL),A,C3Eph1619524250293.jpg,,,1,54546,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,United Kingdom,"In the nursery rhyme, who went up the hill to fetch a pail of water?",Jack and Jill,Bill and Beatrix,Simon and Sara,Will and Sandra,(NULL),A,3RElh1619524536678.jpg,,,1,54550,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,United Kingdom,What is the name of Harry Potter's best friend in the book and film series?,Albus Dumbledore,Draco Malfoy,Sirius Black,Ron Weasley,(NULL),D,AVlMF1619525338505.jpg,,,1,54554,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,United Kingdom,How many years did Sleeping Beauty sleep for?,100,90,99,70,(NULL),A,ZFmp41619525380330.jpg,,,1,54558,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,United Kingdom,"Complete the Alice in Wonderland quote: ""Yes, that's it! Said the Hatter with a sigh, it's always  ________"" ?",Tea time,Lunch time,Breakfast time,Bed time,(NULL),A,yEQFW1619525530077.jpg,,,1,54566,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,United Kingdom,"""All children, except one, grow up."" is the opening line from which book?",Peter Pan,Harry Potter and the Philosopher's Stone,The Wizard of Oz,Charlotte's Web,(NULL),A,zuf7M1619525791833.jpg,,,1,54574,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,United Kingdom,The film 'Frozen' is based on which fairy tale?,The Snow Queen,Sleeping Beauty,The Little Match Girl,Cinderella,(NULL),A,nSi2R1619526088790.jpg,,,1,54578,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,United Kingdom,In the story of 'The Princess and the Pea' how many mattresses did she sleep on?,20,15,10,5,(NULL),A,LTGhK1619526725178.jpg,,,1,54582,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",40,United Kingdom,How many triangles can be made from this image?,14,25,21,28,(NULL),D,TS019.png,,,1,54946,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",30,United Kingdom,How many triangles can be made from this image?,16,22,32,26,(NULL),D,TS018.png,,,1,54954,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",60,United Kingdom,How many triangles can be made from this image?,19,15,9,12,(NULL),A,TS017.png,,,1,54962,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",40,United Kingdom,How many triangles can be made from this image?,20,30,18,24,(NULL),D,TS016.png,,,1,54970,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",40,United Kingdom,How many triangles can be made from this image?,20,30,18,24,(NULL),D,TS016.png,,,1,54978,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",45,United Kingdom,How many triangles can be made from this image?,24,20,16,30,(NULL),D,TS015.png,,,1,54986,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",60,United Kingdom,How many rectangles (not squares) can be made from this image?,8,14,12,10,(NULL),B,TS013.png,,,1,54994,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",45,United Kingdom,How many triangles can be made from this image?,9,10,15,11,(NULL),D,TS012.png,,,1,55002,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",40,United Kingdom,How many triangles can be made from this image?,18,16,25,13,(NULL),A,TS011.png,,,1,55010,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",60,United Kingdom,How many rectangles can be made from this image?,6,9,11,7,(NULL),B,TS010.png,,,1,55018,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",20,United Kingdom,What is the next number in the sequence?,D,C,A,B,(NULL),A,SQ024.png,,,1,55026,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",20,United Kingdom,What is the next symbol in the sequence?,C,A,D,B,(NULL),C,SQ023.png,,,1,55034,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",20,United Kingdom,How many squares can be made from this image?,12,16,20,14,(NULL),C,TS007.png,,,1,55042,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",40,United Kingdom,How many triangles can be made from this image?,7,6,8,1,(NULL),C,TS006.png,,,1,55050,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",30,United Kingdom,How many triangles can be made from this image?,10,15,14,17,(NULL),D,TS005.png,,,1,55058,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",30,United Kingdom,How many squares can be made from this image?,14,1,13,9,(NULL),A,TS004.png,,,1,55066,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",30,United Kingdom,How many triangles can be made from this image?,6,12,8,10,(NULL),B,TS003.png,,,1,55074,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",30,United Kingdom,How many squares can be made from this image?,11,8,9,12,(NULL),A,TS002.png,,,1,55082,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",40,United Kingdom,How many triangles can be made from this image?,4,5,1,2,(NULL),B,TS001.png,,,1,55090,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",30,United Kingdom,What is the next symbol in the sequence?,A,C,B,D,(NULL),B,SQ022.png,,,1,55174,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",20,United Kingdom,Which of the 4 options completes the sequence?,D,C,A,B,(NULL),C,SQ020.png,,,1,55182,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",30,United Kingdom,Which is the next block in the sequence?,C,A,B,D,(NULL),A,SQ018.png,,,1,55198,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",20,United Kingdom,Which is the next block in the sequence?,C,D,B,A,(NULL),C,SQ017.png,,,1,55206,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",60,United Kingdom,Which of the discs are missing from this set?,A,D,B,C,(NULL),B,SQ016.png,,,1,55214,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",60,United Kingdom,Which of the discs are missing from this set?,A,B,C,D,(NULL),C,SQ015.png,,,1,55222,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",60,United Kingdom,What number replaces the question mark?,23,18,15,17,(NULL),D,SQ013.png,,,1,55230,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",60,United Kingdom,How many yellow boxes would appear in the 4th box?,2,4,3,1,(NULL),C,SQ012.png,,,1,55238,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",40,United Kingdom,What is the next shape in the sequence?,Black Triangle,Stripey Square,Stripey Circle,Black Circle,(NULL),C,SQ010.png,,,1,55246,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",45,United Kingdom,What is the colour of the circle in the centre?,Orange,Purple,Green,Blue,(NULL),B,SQ009.png,,,1,55254,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",60,United Kingdom,What is the next number in the sequence?,7,6,4,5,(NULL),C,SQ007.png,,,1,55262,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",60,United Kingdom,What is the next shape in the sequence?,Red Heart,Blue Square,Blue Heart,Green Star,(NULL),A,SQ006.png,,,1,55270,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",30,United Kingdom,What is the next shape in the sequence?,Black Square,Empty Square,Black Circle,Empty Triangle,(NULL),B,SQ005.png,,,1,55278,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",30,United Kingdom,What is the next letter in the sequence?,O,N,F,I,(NULL),A,SQ004.png,,,1,55286,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",45,United Kingdom,What is the next number in the sequence?,30,25,18,21,(NULL),B,SQ003.png,,,1,55294,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",45,United Kingdom,What is the next shape in the sequence?,Black Circle,Black Square,Empty Square,Empty Triangle,(NULL),C,SQ002.png,,,1,55302,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN,ADULT",45,United Kingdom,What is the next number in the sequence?,30,26,22,28,(NULL),C,SQ001.png,,,1,55310,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",20,United Kingdom,Which of these words has been shattered in this picture?,RELEVANT,RELIANT,RELEVANCE,RETOUCH,(NULL),A,SHA015.png,,,1,55322,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",15,United Kingdom,Which of these words has been shattered in this picture?,FORMATION,FORMED,FORMALLY,FORMS,(NULL),C,SHA014.png,,,1,55330,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",25,United Kingdom,Which of these words has been shattered in this picture?,HOMOGRAPH,HOMONYM,HOMOPHONE,HOMOGRAM,(NULL),A,SHA011.png,,,1,55346,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",20,United Kingdom,Which of these words has been shattered in this picture?,DESSERT,DESERT,DESERVE,DISSENT,(NULL),B,SHA010.png,,,1,55354,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",20,United Kingdom,Which of these words has been shattered in this picture?,THROUGH,THOROUGH,TROUGH,ROUGH,(NULL),A,SHA009.png,,,1,55362,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",20,United Kingdom,Which famous Barry has had his name shattered in this picture?,BARRY CHUCKLE,BARRY GIBB,BARRY WHITE,BARRY MANILOW,(NULL),C,SHA008.png,,,1,55370,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",20,United Kingdom,Which famous Bob has had his name shattered in this picture?,BOB SEGER,BOB HOPE,BOB DYLAN,BOB MARLEY,(NULL),D,SHA007.png,,,1,55378,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",20,United Kingdom,Which famous Andrew has had his name shattered in this picture?,ANDREW STANTON,ANDREW LINCOLN,ANDREW LLOYD WEBBER,ANDREW GARFIELD,(NULL),D,SHA006.png,,,1,55386,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",20,United Kingdom,Which famous Henry has had his name shattered in this picture?,HENRY WINKLER,HENRY FORD,HENRY CAVILL,HENRY FONDA,(NULL),A,SHA005.png,,,1,55394,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",30,United Kingdom,Which famous David has had his name shattered in this picture?,DAVID SCHWIMMER,DAVID BECKHAM,DAVID TENNANT,DAVID BOWIE,(NULL),B,SHA004.png,,,1,55402,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",20,United Kingdom,Which famous Richard has had his name shattered in this picture?,RICHARD NIXON,RICHARD PRYOR,RICHARD HARRIS,RICHARD GERE,(NULL),D,SHA003.png,,,1,55410,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",20,United Kingdom,Which famous Bill has had his name shattered in this picture?,BILL CLINTON,BILL GATES,BILL MURRAY,BILL COSBY,(NULL),D,SHA002.png,,,1,55418,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",30,United Kingdom,Which famous Tom has had his name shattered in this picture?,TOM CRUISE,TOMMY LEE JONES,TOM PETTY,TOM HANKS,(NULL),D,SHA001.png,,,1,55426,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN,ADULT",30,United Kingdom,Which of these is not a true replica of the master shape?,A,B,C,D,(NULL),D,SH012.png,,,1,55434,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",30,United Kingdom,Which of these is not a true replica of the master shape?,A,B,C,D,(NULL),C,SH004.png,,,1,55446,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",30,United Kingdom,What shape do these parts make?,Rectangle,Square,Hexagon,Circle,(NULL),A,PZ064.png,,,1,55534,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",20,United Kingdom,Which route will take you to the centre of the maze?,A,C,B,D,(NULL),D,PZ061.png,,,1,55558,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",20,United Kingdom,Which route will take you to the centre of the maze?,D,C,A,B,(NULL),C,PZ060.png,,,1,55566,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",25,United Kingdom,Which route will take you to the centre of the maze?,B,D,C,A,(NULL),C,PZ059.png,,,1,55574,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",30,United Kingdom,What shape do these parts make?,Square,Hexagon,Triangle,Circle,(NULL),C,PZ058.png,,,1,55582,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",20,United Kingdom,How many decorations are there on the Christmas tree?,20,21,18,19,(NULL),B,PZ057.png,,,1,55590,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",60,United Kingdom,Which of these two shapes will pair up to create the top shape?,A and B,A and E,C and E,C and B,(NULL),C,PZ029.png,,,1,55598,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",60,United Kingdom,Which of these two shapes will pair up to create the top shape?,C and B,D and F,A and B,A and E,(NULL),B,PZ028.png,,,1,55606,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",45,United Kingdom,Which of these two shapes will pair up to create the top shape?,B and F,B and C,A and D,A and E,(NULL),A,PZ027.png,,,1,55614,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",60,United Kingdom,Which of these two shapes will pair up to create the top shape?,A and D,B and C,C and D,A and E,(NULL),C,PZ026.png,,,1,55622,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",45,United Kingdom,Which square correctly completes the grid?,A,B,C,D,(NULL),C,PZ022.png,,,1,55630,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",60,United Kingdom,Which square correctly completes the grid?,A,B,C,D,(NULL),D,PZ017.png,,,1,55638,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",60,United Kingdom,If you fold and cut as demonstrated which of the patterns would you create?,A,B,C,D,(NULL),C,PZ015.png,,,1,55646,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",15,United Kingdom,If you fold and cut as demonstrated which of the patterns would you create?,A,B,C,D,(NULL),D,PZ014.png,,,1,55654,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",60,United Kingdom,If you fold and cut as demonstrated which of the patterns would you create?,A,B,C,D,(NULL),B,PZ013.png,,,1,55662,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",20,United Kingdom,This shape can be folded to make a cube. Which of the 4 options could it make?,A,B,C,D,(NULL),C,PZ005.png,,,1,55702,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",50,United Kingdom,This shape can be folded to make a cube. Which of the 4 options could it make?,C,D,A,B,(NULL),C,PZ004.png,,,1,55710,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",60,United Kingdom,What is the correct time in the sequence?,11 hours 20 minutes,14 hours 35 minutes,15 hours 19 minutes,17 hours 45 minutes,(NULL),C,PZ003.png,,,1,55718,0,,0,1
QUICK THINKING,NONE,"TEEN,ADULT",60,United Kingdom,How many identical pairs can you see?,12,10,9,13,(NULL),A,PR003.png,,,1,55742,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",30,United Kingdom,How many identical pairs can you see?,5,4,3,2,(NULL),B,PR001.png,,,1,55750,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,United Kingdom,What is the name of the snowman in the film 'Frozen'?,Frolaf,Snowlaf,Olaf,Brolaf,(NULL),C,STCek1619550029578.jpg,,,1,56058,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,United Kingdom,What is the name of the town where the Flintstones live?,Dinotown,Bedrock,Flintstown,Gravel Stone,(NULL),B,Bvwpe1619550230245.jpg,,,1,56094,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,United Kingdom,Which famous TV character might make this noise in real life?,Scooby-Doo,Curious George,Basil Brush,Pingu,(NULL),D,,,IlN631607608395626.wav,2,56102,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",60,United Kingdom,What is the title of the BBC's 'Horrible Histories' book about the Egyptians?,Excellent Egyptians,Awesome Egyptians,Evil Egyptians,Amazing Egyptians,(NULL),B,QC00523.jpg,,,1,56103,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,United Kingdom,Which book and movie features the characters Tweedledum and Tweedledee?,Alice in Wonderland,The Spiderwick Chronicles,Into the Woods,"The Lion, the Witch and the Wardrobe",(NULL),A,2b7n71619550791311.jpg,,,1,56107,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,United Kingdom,"In 'Alice in Wonderland', what is the white rabbit really worried about?",He has forgotten something he needs,That he will trip over and fall,That he will be late,That people won't like him,(NULL),C,mqS141619550939311.jpg,,,1,56111,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,United Kingdom,"In the book 'The Railway Children' by E. Nesbit, there are three children. What are their names?","Bella, Patrick, Poppy","Bobby, Peter, Phyllis","Boo, Phillip, Petra","Belle, Paul, Penelope",(NULL),B,QC00566.jpg,,,1,56119,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,United Kingdom,Which is the last book in the 'Harry Potter' series by J. K. Rowling?,Harry Potter - Order of the Phoenix,Harry Potter - Goblet of Fire,Harry Potter and the Cursed Child,Harry Potter and the Deathly Hallows,(NULL),D,QC00565.jpg,,,1,56121,0,,1,1
"TV, FILM AND BOOKS",NONE,TEEN,30,United Kingdom,The book and film 'War Horse' by Michael Morpurgo is about which war?,World War One,The Civil War,World War Two,The Spanish War,(NULL),A,6RL6B1619551268433.jpg,,,1,56129,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,United Kingdom,"What is the name of the tiny people who live under floorboards and borrow things they need from humans, in a book by Mary Norton?",The Swipers,The Theivers,The Borrowers,The Snaffles,(NULL),C,4HEqN1619551683400.jpg,,,1,56133,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,United Kingdom,"What is the name of the pirate who Jim Hawkins must defeat, in the book 'Treasure Island' by Robert Louis Stevenson?",Long John Silver,Billy Buckle Swash,Mike Feather Sword,Old Man Mugs,(NULL),A,QC00562.jpg,,,1,56141,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,United Kingdom,"""We'll be friends forever, won't we Pooh?"" was said by which character?",Eeyore,Christopher Robin,Tigger,Piglet,(NULL),D,WoJBA1619553431834.jpg,,,1,56145,0,,1,1
