CATEGORY,SUBCATEGORY,AGE,TIMEALLOWED,REGION,QUESTION,ANSWER1,ANSWER2,ANSWER3,ANSWER4,HINT,CORRECTANSWER,IMAGEURL,VIDEOURL,SOUNDURL,FILETYPE,questionMasterId ,status,creditBy,questionActiveStatus,questionState
BACK TO SCHOOL,NONE,"1,2,3",30,4,What do the auricularis muscles move ?,The ears,The eye,The nose,The tounge,(NULL),A,,,,0,38583,1,,1,0
BACK TO SCHOOL,NONE,"2,3",30,4,"The celtic queen, Boadicea is believed to be buried where ?",Kings cross station,A carpark,St. Pauls Cathederal,Buckingham Palace,(NULL),A,,,,0,38595,1,,1,0
BACK TO SCHOOL,NONE,"2,3",30,4,What is the rarest blood group ?,AB-negative,A-positive,O-positive,O-negative,(NULL),A,,,,0,38603,1,,1,0
BACK TO SCHOOL,NONE,"2,3",30,4,What Was Founded In The UK In 1694 Because Of Englands War With France ?,The Bank Of England,The Houses of Parliament,The Red Cross,The NHS,(NULL),A,,,,0,38611,1,,1,0
BACK TO SCHOOL,NONE,"1,2,3",30,4,How long does it take for Earth to travel around the Sun ?,1 Year,1 Month,1 Day,1 Hour,(NULL),A,,,,0,38613,1,,1,0
BACK TO SCHOOL,NONE,"1,2,3",30,4,An angle greater than 90 degrees is said to be _________ ?,Obtuse,Right angle,Acute,Straight,(NULL),A,,,,0,38625,1,,1,0
BACK TO SCHOOL,NONE,"1,2,3",30,4,What is a group of monkeys known as ?,Troop,Gang,Group,Tryst,(NULL),A,,,,0,38642,1,,1,0
BACK TO SCHOOL,NONE,1,30,4,What name is given to the group of animals that eat meat ?,Omnivores,Carnivores,Herbivores,Cannibals,(NULL),B,,,,0,38654,1,,1,0
BACK TO SCHOOL,NONE,"2,3",30,4,What is the capital of Texas ?,Houston,Austin,Dallas,Waco,(NULL),B,,,,0,38658,1,,1,0
BACK TO SCHOOL,NONE,1,30,4,What is the Capital of Denmark ?,Helsinki,Copenhagen,Oslo,Stockholm,(NULL),B,,,,0,38674,1,,1,0
BACK TO SCHOOL,NONE,"2,3",30,4,The star Aldebran is part of which constellation ?,Cancer,Taurus,Virgo,Aries,(NULL),B,,,,0,38686,1,,1,0
BACK TO SCHOOL,NONE,"2,3",30,4,What is the capital of Afghanistan ?,Kandahar,Kabul,Herat,Jalalabad,(NULL),B,,,,0,38694,1,,1,0
BACK TO SCHOOL,NONE,"2,3",30,4,Which moon is the largest in our solar system ?,The moon,Ganymede,Titan,Triton,(NULL),B,,,,0,38702,1,,1,0
BACK TO SCHOOL,NONE,"2,3",30,4,Which of these is a black and white sea bird with small wings ?,Sea Gull,Auk,Flamingo,Pigeon,(NULL),B,,,,0,38710,1,,1,0
BACK TO SCHOOL,NONE,"1,2,3",30,4,Which is the most sensitive of our senses ?,Smell,Touch,Taste,Hearing,(NULL),A,,,,0,38884,1,,1,0
BACK TO SCHOOL,NONE,"2,3",30,4,In what country is the Jutland peninsula ?,Holland,Denmark,Germany,Sweden,(NULL),B,,,,0,38899,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Which English city was known as Duroliponte by the Romans ?,Birmingham,Cambridge,Norwich,Hull,(NULL),B,,,,0,39806,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Portrush is a seaside resort in which UK country ?,Scotland,Wales,Northern Ireland,England,(NULL),C,,,,0,39828,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,John Maynard Keynes is best known for his theories in which subject ?,Economics,Mathematics,Biology,Religion,(NULL),A,,,,0,39831,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What is the English translation of the Italian word Corriere ?,Corner,Messenger,Table,Dog,(NULL),B,,,,0,39836,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,How many new states were created when the USSR collapsed in 1991 ?,7,10,12,15,(NULL),D,,,,0,39854,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What is the only number that equals twice the sum of its digits ?,15,16,17,18,(NULL),D,,,,0,39866,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What is the English translation of the Latin expression 'Magnum Opus' ?,Magnificent Opera,Great Work,Blinding Lights,Massive Heights,(NULL),B,,,,0,39870,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What is the only city in the world situated on two continents ?,Istanbul,Cairo,Kiev,Mexico City,(NULL),A,,,,0,39878,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Which element is also known as Hydrargyrum ?,Lead,Hydrogen,Mercury,Potassium,(NULL),C,,,,0,39899,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What is the northernmost capital city in Europe ?,Reykjavik,Helsinki,Oslo,Copenhagen,(NULL),A,,,,0,39950,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,In which century did Genghis Khan become leader of the Mongol Empire ?,11th,12th,13th,14th,(NULL),C,,,,0,39979,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Who was the first man to go into space ?,Neil Armstrong,Buzz Aldrin,John Glenn,Yuri Gagarin,(NULL),D,,,,0,40009,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What is the most active volcano in the world ?,Mount Vesuvius,Krakatoa,Mauna Loa,Mount Etna,(NULL),D,,,,0,40025,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,How many edges does a cube have ?,4,6,8,12,(NULL),D,,,,0,40042,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Which is the furthest South ?,Tropic of Cancer,Equator,Tropic of Capricorn,Arctic Circle,(NULL),C,,,,0,40046,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Which of the following animals sleep standing up ?,Gorillas,Flamingos,Hedgehogs,Ravens,(NULL),B,,,,0,40054,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What type of animal is an imbabala ?,Antelope,Camel,Monkey,Snake,(NULL),A,,,,0,40061,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What is the sum of the internal angles of a triangle ?,75 degrees,90 degrees,180 degrees,360 degrees,(NULL),C,,,,0,40073,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Which nut is used to make dynamite ?,Peanuts,Walnuts,Almonds,Pine Nuts,(NULL),A,,,,0,40077,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What is the English translation of the Latin phrase Carpe Diem ?,That's Life,Keep Calm,Good Life,Seize the Day,(NULL),D,,,,0,40091,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What gas is produced when a diamond is burned ?,Carbon Dioxide,Oxygen,Ammonia,Sulphate,(NULL),A,,,,0,40116,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Who was the last Tzar of Russia ?,Alfred II,Alexander II,Vladimir II,Nicholas II,(NULL),D,,,,0,40136,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Approximately how many miles long is the Equator ?,"10,000","25,000","50,000","1,00,000",(NULL),B,,,,0,40140,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Approximately how tall is a new born giraffe ?,4 Feet,6 Feet,8 Feet,9 Feet,(NULL),B,,,,0,40144,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Argentina is named after which element ?,Gold,Silver,Aluminium,Argon,(NULL),B,,,,0,40148,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Edward VII married Princess Alexandra of which country ?,Denmark,Sweden,Germany,France,(NULL),A,,,,0,40152,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,From what type of geographical feature did India derive its name ?,River,Mountain,Sea,Volcano,(NULL),A,,,,0,40153,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,How many deserts are there in Africa ?,1,2,3,4,(NULL),C,,,,0,40157,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,In which county is the most easterly point of England ?,Suffolk,Essex,Norfolk,Kent,(NULL),A,,,,0,40161,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Saturn's seven large rings are named after what ?,Days of the week,Countries,Letters of the alphabet,Months of the year,(NULL),C,,,,0,40162,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Suva is the capital city of which country ?,Tonga,Fiji,Samoa,Philippines,(NULL),B,,,,0,40166,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,The Amazon basin covers approximately what percentage of South America ?,25%,35%,50%,60%,(NULL),B,,,,0,40170,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,The Republic of Rhodesia was the previous name of which African country ?,Namibia,Algeria,Nigeria,Zimbabwe,(NULL),D,,,,0,40174,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What is the capital city of Belarus ?,Minsk,Kiev,Tallinn,Riga,(NULL),A,,,,0,40178,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What is the longest river in the world ?,Yangtze,Amazon,Nile,Congo,(NULL),C,,,,0,40182,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What is the only country in Africa landlocked by one country ?,Rwanda,Lesotho,Eritrea,Benin,(NULL),B,,,,0,40186,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What is the only state in the USA that only borders one other ?,Boston,New York,Maine,Florida,(NULL),C,,,,0,40190,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What title is given to the wife of an Earl ?,Duchess,Baroness,Marchioness,Countess,(NULL),D,,,,0,40194,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Where in the human body would you find the medulla oblongata ?,The Brain,The Leg,The Arm,The Foot,(NULL),A,,,,0,40195,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Where would you find the Sea of Tranquillity ?,Asia,The Moon,Mars,North America,(NULL),B,,,,0,40199,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Which English island is the largest by population ?,Portsea Island,Isle of Wight,Isle of Sheppey,Canvey Island,(NULL),A,,,,0,40203,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Which Greek letter is used in the formula for finding the area of a circle ?,Pi,Beta,Gamma,Delta,(NULL),A,,,,0,40204,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Which king was married to Eleanor of Aquitaine ?,Henry I,Henry II,Richard I,Henry V,(NULL),B,,,,0,40208,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Which of Henry VII's wives had the shortest reign as Queen ?,Jane Seymour,Anne Boleyn,Anne of Cleves,Catherine Parr,(NULL),C,,,,0,40209,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Which of the following places is furthest West ?,Bristol,Edinburgh,Bath,Bournemouth,(NULL),B,,,,0,40210,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Which of these African countries does the equator pass through ?,Equatorial Guinea,Kenya,Nigeria,Angola,(NULL),B,,,,0,40211,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Which of these is not an example of a spoonerism ?,Fighting a Liar,A Blushing Crow,Bedding Wells,Rosy Cheeks,(NULL),D,,,,0,40215,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Who was first king to rule over both England and Scotland ?,Charles I,James I,Charles II,James II,(NULL),B,,,,0,40216,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Who was the last king of the Plantagenet line of monarchs ?,Henry IV,Richard II,Richard III,Henry V,(NULL),C,,,,0,40217,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,In what country is the Jutland peninsula  ?,Holland,Denmark,Germany,Sweden,(NULL),B,,,,0,40459,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Which is the most sensitive of our senses  ?,Smell,Touch,Taste,Hearing,(NULL),A,,,,0,40464,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Which of these is a black and white sea bird with small wings  ?,Sea Gull,Auk,Flamingo,Pigeon,(NULL),B,,,,0,40543,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,Which moon is the largest in our solar system  ?,The moon,Ganymede,Titan,Triton,(NULL),B,,,,0,40547,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What is the capital of Afghanistan  ?,Kandahar,Kabul,Herat,Jalalabad,(NULL),B,,,,0,40551,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,The star Aldebaran is part of which constellation  ?,Cancer,Taurus,Virgo,Aries,(NULL),B,,,,0,40555,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What is the capital of Texas  ?,Houston,Austin,Dallas,Waco,(NULL),B,,,,0,40563,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What is a group of monkeys known as  ?,Troop,Gang,Group,Tryst,(NULL),A,,,,0,40567,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What was founded In the UK In 1694 Because Of England's war with France  ?,The Bank Of England,The Houses of Parliament,The Red Cross,The NHS,(NULL),A,,,,0,40575,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What is the rarest blood group  ?,AB-negative,A-positive,O-positive,O-negative,(NULL),A,,,,0,40576,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,"The Celtic queen, Boadicea is believed to be buried where  ?",Kings cross station,A carpark,St. Pauls Cathedral,Buckingham Palace,(NULL),A,,,,0,40580,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What do the auricularis muscles move  ?,The ears,The eye,The nose,The tongue,(NULL),A,,,,0,40584,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What is the more scientific name for quicksilver ?,Mercury,Platinum,Nickel,Silver plate,(NULL),A,,,,0,40588,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What is the highest prime number under 100 ?,89,97,93,83,(NULL),B,,,,0,40622,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,In which modern day country was Archduke Franz Ferdinand assassinated on 28 June 1914 ?,Bosnia Herzegovina,Croatia,Serbia,North Macedonia,(NULL),A,,,,0,40626,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What is the chemical symbol for Mercury ?,Me,Mg,Hg,W,(NULL),C,,,,0,40627,1,,1,0
BACK TO SCHOOL,NONE,3,40,4,What is the capital city of Hungary ?,Bucharest,Zagreb,Sofia,Budapest,(NULL),D,,,,0,40631,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,The Wright Brothers invented the first what ?,Train,Aeroplane,Car,Bicycle,(NULL),B,,,,0,40640,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,In which US city would you find the Empire State Building ?,Chicago,Los Angeles,Washington,New York,(NULL),D,,,,0,40641,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,The Celsius scale is used to measure what ?,Weight,Temperature,Energy,Speed,(NULL),B,,,,0,40646,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,Which of these is the correct spelling ?,Desendant,Descendent,Descendant,Decendent,(NULL),C,,,,0,40650,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,How long does it take for the Earth to orbit the sun ?,1 Day,1 Week,1 Month,1 Year,(NULL),D,,,,0,40654,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What colour is an emerald ?,Blue,Green,Yellow,Red,(NULL),B,,,,0,40658,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What is the largest ocean in the world ?,Atlantic,Pacific,Indian,Arctic,(NULL),B,,,,0,40682,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What was the name of the first postage stamp in the world ?,Penny White,Penny Black,Penny Blue,Penny Red,(NULL),B,,,,0,40693,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What is the capital city of Russia ?,Moscow,Kiev,Minsk,St Petersburg,(NULL),A,,,,0,40694,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,Which planet is known as "The Red Planet" ?,Jupiter,Neptune,Mercury,Mars,(NULL),D,,,,0,40698,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,Which of the following words is not an adjective ?,Nice,Great,Cute,Hat,(NULL),D,,,,0,40702,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,Which two colours combine to make green ?,Yellow and Red,Red and Blue,Blue and Yellow,Purple and Yellow,(NULL),C,,,,0,40708,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,Which of these months has 31 days ?,April,November,June,July,(NULL),D,,,,0,40712,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,In which country would you find the Taj Mahal ?,India,China,Egypt,Saudi Arabia,(NULL),A,,,,0,40740,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What is a baby kangaroo called ?,Kid,Jackie,Joey,Calf,(NULL),C,,,,0,40744,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What sort of creature is a dingo ?,Bird,Pig,Dog,Bear,(NULL),C,,,,0,40748,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What is the chemical symbol for Sodium ?,S,Si,Na,Ag,(NULL),C,,,,0,40764,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,In which year did Queen Elizabeth II become queen ?,1945,1952,1957,1962,(NULL),B,,,,0,40769,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What is the largest island in the world ?,Greenland,New Guinea,Madagascar,Borneo,(NULL),A,,,,0,40770,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,Which of these is not a verb ?,Run,Laugh,Sing,Jumper,(NULL),D,,,,0,40774,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What is the largest of the big cats ?,Lion,Tiger,Cheetah,Leopard,(NULL),B,,,,0,40782,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What is an animal called that eats plants and meat ?,Carnivore,Herbivore,Omnivore,Pescatarian,(NULL),C,,,,0,40786,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What direction does the sun rise in ?,North,East,South,West,(NULL),B,,,,0,40790,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What is the hardest substance in the human body ?,Bones,Hair,Nails,Teeth,(NULL),D,,,,0,40794,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What is the length around a circle called ?,Diameter,Radius,Circumference,Area,(NULL),C,,,,0,40798,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What is the name of the currency used in Japan ?,Rupee,Euro,Dollar,Yen,(NULL),D,,,,0,40802,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,Which month gets its name from the Latin word for Ten ?,September,October,November,December,(NULL),D,,,,0,40806,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,Japans high-speed railway system is better known as what ?,The Rocket,The Bullet,The Torpedo,The Hurricane,(NULL),B,,,,0,40810,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What is the top number of a fraction called ?,Decimal,Numerator,Fractional,Denominator,(NULL),B,,,,0,40819,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What river runs through Paris ?,Tiber,Thames,Seine,Danube,(NULL),C,,,,0,40823,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,The body creates which vitamin from direct sunlight ?,A,B,C,D,(NULL),D,,,,0,40859,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,A plantain is a type of which fruit ?,Apple,Banana,Orange,Pear,(NULL),B,,,,0,40863,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,Which medical condition causes  high blood sugar levels ?,Diabetes,Asthma,Eczema,Flu,(NULL),A,,,,0,40867,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,How many horns did a triceratops have ?,1,2,3,4,(NULL),C,,,,0,40871,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What is the French word for snow ?,Pluie,Neige,Soleil,Vent,(NULL),B,,,,0,40876,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What powder do flowers make ?,Flower,Chalk,Dust,Pollen,(NULL),D,,,,0,40880,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,How many cm are there in a quarter of a metre ?,50,40,30,25,(NULL),D,,,,0,40884,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,A heptagon have got how many sides ?,6,7,8,9,(NULL),B,,,,0,40888,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,A lunar eclipse happens when the Earth is between the Moon and what else ?,The Sun,Jupiter,Saturn,Neptune,(NULL),A,,,,0,40892,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,A Warbler is what type of animal ?,Fish,Bird,Frog,Snake,(NULL),B,,,,0,40896,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,Approximately how many people live in the UK ?,36 Million,46 Million,56 Million,66 Million,(NULL),D,,,,0,40900,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,Fort William is a town in which country of the UK ?,England,Scotland,Wales,Northern Ireland,(NULL),B,,,,0,40901,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,Helsinki is the capital city of which country ?,Finland,Sweden,Iceland,Norway,(NULL),A,,,,0,40902,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,How long does it take for the International Space Station to orbit the Earth ?,90 Minutes,90 Days,90 Hours,90 Weeks,(NULL),A,,,,0,40906,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,How many bones are there in the human body ?,152,175,186,206,(NULL),D,,,,0,40910,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,How many pints are there in a gallon ?,2,4,6,8,(NULL),D,,,,0,40914,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,How many states are there in Australia ?,6,12,20,40,(NULL),A,,,,0,40918,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,In which city would you find the Golden Gate Bridge ?,New York,Los Angeles,Chicago,San Francisco,(NULL),D,,,,0,40922,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,In which country does a kiwi bird live ?,Australia,New Zealand,Canada,Japan,(NULL),B,,,,0,40926,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,On which continent is Egypt located ?,South America,Asia,Europe,Africa,(NULL),D,,,,0,40930,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,Scandinavia is a region of which continent ?,Asia,North America,Europe,Africa,(NULL),C,,,,0,40934,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What do the internal angles of a triangles add up to ?,180 degrees,240 degrees,300 degrees,360 degrees,(NULL),A,,,,0,40938,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What does a botanist study ?,Plants,Insects,Stars,Birds,(NULL),A,,,,0,40942,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What is a group of lions called ?,Pride,Pack,Swarm,Flock,(NULL),A,,,,0,40946,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What is the chemical equation for water ?,H2O,O2,WTR,CO2,(NULL),A,,,,0,40950,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What is the square root of 169 ?,11,12,13,14,(NULL),C,,,,0,40954,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What name is given to a baby goat ?,Pup,Kid,Child,Kitten,(NULL),B,,,,0,40958,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What name is given to a female elephant ?,Pig,Cow,Sow,Fille,(NULL),B,,,,0,40962,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What name is given to the series of tunnels where a badger lives ?,Sett,Hole,Basin,Pipe,(NULL),A,,,,0,40966,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What type of food do penguins eat ?,Vegetables,Meat,Fish,Fruit,(NULL),C,,,,0,40970,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,Which fabric is made by worms ?,Nylon,Cotton,Silk,Lace,(NULL),C,,,,0,40974,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,Which of the following is grown in a paddy field ?,Pumpkins,Carrots,Rice,Potatoes,(NULL),C,,,,0,40978,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,Which of these castles is in Scotland ?,Windsor,Balmoral,Caernarfon,Lindisfarne,(NULL),B,,,,0,40982,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,Which part of the eye surrounds the pupil ?,Iris,Retina,Cornea,Fovea,(NULL),A,,,,0,40983,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,Which planet in our solar system is closest to the sun ?,Mercury,Neptune,Venus,Earth,(NULL),A,,,,0,40987,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,Which two colours are on the flag of Canada ?,Yellow and Blue,Red and Yellow,Red and White,Blue and White,(NULL),C,,,,0,40991,1,,1,0
BACK TO SCHOOL,NONE,1,40,4,What is the capital of Denmark  ?,Helsinki,Copenhagen,Oslo,Stockholm,(NULL),B,,,,0,41132,1,,1,0
